19394601000154|032833302      |B|328333         |20180816|0|00000011563|        |00000000000|31180801831532000133550030003283336193333061
06226594000130|002251702      |B|22517          |20170408|2|00000019074|20170630|00000005500|31170301831532000133550030000225171062517291
11331905000160|033086001      |B|330860         |20180819|0|00000155912|        |00000000000|31180801831532000133550030003308601113860095
71443311000173|032790201      |B|327902         |20180813|0|00000052672|        |00000000000|31180801831532000133550030003279026714902036
07986737000174|074484501      |B|744845         |20160103|0|00000065404|        |00000000000|31151201831532000133550020007448451079845241
13356744000195|032667201      |B|326672         |20180812|0|00000017211|        |00000000000|31180801831532000133550030003266721133672026
09318364000199|032679101      |B|326791         |20180812|0|00000005575|        |00000000000|31180801831532000133550030003267911093791020
71207401000165|032956802      |B|329568         |20180817|0|00000040856|        |00000000000|31180801831532000133550030003295681712568072
19397739000107|033074302      |B|330743         |20180819|0|00000023628|        |00000000000|31180801831532000133550030003307431193743086
18760050000132|032486901      |B|324869         |20180810|0|00000016946|        |00000000000|31180701831532000133550030003248691187869319
01892175000113|032906801      |B|329068         |20180817|0|00000018428|        |00000000000|31180801831532000133550030003290686018068072
16996525000169|032978301      |B|329783         |20180817|0|00000023447|        |00000000000|31180801831532000133550030003297831169783076
20445854000270|033069301      |B|330693         |20180819|0|00000037895|        |00000000000|31180801831532000133550030003306931204693086
28960390000160|032778301      |B|327783         |20180813|0|00000024634|        |00000000000|31180801831532000133550030003277836289783032
23197585000187|032801501      |B|328015         |20180813|0|00000011319|        |00000000000|31180801831532000133550030003280156231015039
26302807000172|019122601      |B|191226         |20180120|0|00000027930|        |00000000000|31180101831532000133550030001912261263226104
15509027000181|032847701      |B|328477         |20180816|0|00000054586|        |00000000000|31180801831532000133550030003284776155477060
07325940000108|032965102      |B|329651         |20180817|0|00000026140|        |00000000000|31180801831532000133550030003296511073651072
07999011000176|033067801      |B|330678         |20180819|0|00000043612|        |00000000000|31180801831532000133550030003306781079678084
05301102000160|024622901      |B|246229         |20180419|0|00000040432|        |00000000000|31180401831532000133550030002462291053229093
11586692000118|032956102      |B|329561         |20180817|0|00000014284|        |00000000000|31180801831532000133550030003295611115561077
17176926000135|032957902      |B|329579         |20180817|0|00000064085|        |00000000000|31180801831532000133550030003295791171579070
11940164000115|033006501      |B|330065         |20180818|0|00000050319|        |00000000000|31180801831532000133550030003300651119065087
17166745000128|033031901      |B|330319         |20180818|0|00000044245|        |00000000000|31180801831532000133550030003303191171319080
21047535000198|033072801      |B|330728         |20180819|0|00000056499|        |00000000000|31180801831532000133550030003307281210728080
21690301000164|033143301      |B|331433         |20180819|0|00000069463|        |00000000000|31180801831532000133550030003314331216433098
03922845000122|032581601      |B|325816         |20180811|0|00000011835|        |00000000000|31180801831532000133550030003258161039816017
30305739000172|032775201      |B|327752         |20180813|0|00000012450|        |00000000000|31180801831532000133550030003277526303752031
05361034000125|032811801      |B|328118         |20180813|0|00000016984|        |00000000000|31180801831532000133550030003281186053118039
03972942000715|077059102      |B|770591         |20160227|0|00000044028|        |00000000000|31160201831532000133550020007705911039591174
04381937000105|033046101      |B|330461         |20180818|0|00000012492|        |00000000000|31180801831532000133550030003304611043461087
01928075007021|030036001      |B|300360         |20180827|0|00000022881|        |00000000000|31180601831532000133550030003003601019360283
01928075002143|031463602      |B|314636         |20180914|0|00000074430|        |00000000000|31180701831532000133550030003146361019636161
01928075009903|028787502      |B|287875         |20180812|0|00000010221|        |00000000000|31180601831532000133550030002878751019875133
01928075008184|028817101      |B|288171         |20180812|0|00000055290|        |00000000000|31180601831532000133550030002881711019171133
01928075000523|032765701      |B|327657         |20181002|0|00000015321|        |00000000000|31180801831532000133550030003276576019657039
01928075001414|029372401      |B|293724         |20180819|0|00000019188|        |00000000000|31180601831532000133550030002937241019724209
01928075002739|029729101      |B|297291         |20180824|0|00000007308|        |00000000000|31180601831532000133550030002972911019291250
01928075010243|030095101      |B|300951         |20180827|0|00000026408|        |00000000000|31180601831532000133550030003009511019951285
01928075010243|029512101      |B|295121         |20180820|0|00000061368|        |00000000000|31180601831532000133550030002951211019121215
01928075001090|031581301      |B|315813         |20180915|0|00000024267|        |00000000000|31180701831532000133550030003158131019813170
01928075007889|031169601      |B|311696         |20180910|0|00000070808|        |00000000000|31180701831532000133550030003116961019696126
01928075010324|028215801      |B|282158         |20180805|0|00000013204|        |00000000000|31180601831532000133550030002821581019158065
01928075012882|029997601      |B|299976         |20180826|0|00000015300|        |00000000000|31180601831532000133550030002999761019976270
01928075010596|030049502      |B|300495         |20180827|0|00000003825|        |00000000000|31180601831532000133550030003004951019495287
01928075011487|029574401      |B|295744         |20180821|0|00000101148|        |00000000000|31180601831532000133550030002957441019744228
01928075004006|031708101      |B|317081         |20180916|0|00000002550|        |00000000000|31180701831532000133550030003170811019081182
01928075008184|032612601      |B|326126         |20180930|0|00000043467|        |00000000000|31180801831532000133550030003261261019126018
01928075008184|031082301      |B|310823         |20180909|0|00000113802|        |00000000000|31180701831532000133550030003108231019823110
01928075000523|029005002      |B|290050         |20180814|0|00000009573|        |00000000000|31180601831532000133550030002900501019050150
01928075010324|029986001      |B|299860         |20180826|0|00000006602|        |00000000000|31180601831532000133550030002998601019860276
01928075001252|030035801      |B|300358         |20180827|0|00000048352|        |00000000000|31180601831532000133550030003003581019358280
01928075002496|029447501      |B|294475         |20180820|0|00000082019|        |00000000000|31180601831532000133550030002944751019475214
01928075001414|031680901      |B|316809         |20180916|0|00000007308|        |00000000000|31180701831532000133550030003168091019809182
01928075007960|031708201      |B|317082         |20180916|0|00000078564|        |00000000000|31180701831532000133550030003170821019082186
01928075010758|032426901      |B|324269         |20180928|0|00000046026|        |00000000000|31180701831532000133550030003242691019269307
01928075002658|028786702      |B|287867         |20180812|0|00000012978|        |00000000000|31180601831532000133550030002878671019867139
01928075001414|028245501      |B|282455         |20180805|0|00000010993|        |00000000000|31180601831532000133550030002824551019455064
01928075003115|028345102      |B|283451         |20180806|0|00000019167|        |00000000000|31180601831532000133550030002834511019451072
01928075005088|032127201      |B|321272         |20180923|0|00000071753|        |00000000000|31180701831532000133550030003212721019272253
01928075008427|032240301      |B|322403         |20180924|0|00000007671|        |00000000000|31180701831532000133550030003224031019403267
01928075014907|032236401      |B|322364         |20180924|0|00000042210|        |00000000000|31180701831532000133550030003223641019364261
01928075007021|032287501      |B|322875         |20180924|0|00000047400|        |00000000000|31180701831532000133550030003228751019875267
01928075003620|028915501      |B|289155         |20180813|0|00000029594|        |00000000000|31180601831532000133550030002891551019155147
01928075010596|029090202      |B|290902         |20180817|0|00000011193|        |00000000000|31180601831532000133550030002909021019902182
01928075004278|029257001      |B|292570         |20180818|0|00000009594|        |00000000000|31180601831532000133550030002925701019570195
01928075008184|029389101      |B|293891         |20180819|0|00000035928|        |00000000000|31180601831532000133550030002938911019891200
01928075010758|029401802      |B|294018         |20180819|0|00000030258|        |00000000000|31180601831532000133550030002940181019018206
01928075003549|030542201      |B|305422         |20180902|0|00000033770|        |00000000000|31180701831532000133550030003054221019422042
01928075001848|029607901      |B|296079         |20180821|0|00000094800|        |00000000000|31180601831532000133550030002960791019079226
09653711000130|002056501      |B|20565          |20170410|0|00000219146|        |00000000000|31170301831532000133550030000205651096565270
09653711000130|002056502      |B|20565          |20170417|0|00000219146|        |00000000000|31170301831532000133550030000205651096565270
00070509000615|031736801      |O|317368         |20180913|0|00000064390|        |00000000000|31180701831532000133550030003173681000368197
00070509001506|031659201      |O|316592         |20180912|0|00000008400|        |00000000000|31180701831532000133550030003165921000592188
10319375001144|031131301      |O|311313         |20180905|0|00000014448|        |00000000000|31180701831532000133550030003113131103313110
10319375000253|030366401      |O|303664         |20180812|0|00000032040|        |00000000000|31180701831532000133550030003036641103664037
10319375000768|030372502      |O|303725         |20180812|0|00000009731|        |00000000000|31180701831532000133550030003037251103725033
00070509000372|030396802      |O|303968         |20180812|0|00000015690|        |00000000000|31180701831532000133550030003039681000968039
00070509001000|030464101      |O|304641         |20180813|0|00000032802|        |00000000000|31180701831532000133550030003046411000641034
10319375001063|029849202      |O|298492         |20180805|2|00000061979|20180807|00000037800|31180601831532000133550030002984921103492263
00070509003550|029960401      |O|299604         |20180806|2|00000133480|20180807|00000099570|31180601831532000133550030002996041000604274
10319375000768|031753501      |O|317535         |20180913|0|00000022224|        |00000000000|31180701831532000133550030003175351103535193
00070509003398|031676701      |O|316767         |20180912|0|00000034475|        |00000000000|31180701831532000133550030003167671000767180
00070509002901|028731301      |O|287313         |20180808|0|00000014448|        |00000000000|31180601831532000133550030002873131000313130
10319375001578|031093501      |O|310935         |20180905|0|00000003840|        |00000000000|31180701831532000133550030003109351103935116
00070509001778|028993001      |O|289930         |20180725|2|00000020844|20180727|00000013620|31180601831532000133550030002899301000930158
00070509002740|030354201      |O|303542         |20180812|0|00000022740|        |00000000000|31180701831532000133550030003035421000542025
10319375001144|030380302      |O|303803         |20180812|0|00000033910|        |00000000000|31180701831532000133550030003038031103803032
00070509003398|029934501      |O|299345         |20180806|2|00000024041|20180807|00000014310|31180601831532000133550030002993451000345275
10319375000768|030100201      |O|301002         |20180807|0|00000014291|        |00000000000|31180601831532000133550030003010021103002281
10319375001063|030962501      |O|309625         |20180904|0|00000024179|        |00000000000|31180701831532000133550030003096251103625103
00070509001000|031129401      |O|311294         |20180905|0|00000004560|        |00000000000|31180701831532000133550030003112941000294115
00070509000453|031130301      |O|311303         |20180905|0|00000003840|        |00000000000|31180701831532000133550030003113031000303115
00070509002901|030366301      |O|303663         |20180812|0|00000016955|        |00000000000|31180701831532000133550030003036631000663030
10319375001225|031653601      |O|316536         |20180912|0|00000059898|        |00000000000|31180701831532000133550030003165361103536184
00070509000615|031057201      |O|310572         |20180905|0|00000037740|        |00000000000|31180701831532000133550030003105721000572110
00070509000534|031083201      |O|310832         |20180905|0|00000004560|        |00000000000|31180701831532000133550030003108321000832112
00070509001263|031084201      |O|310842         |20180905|0|00000005220|        |00000000000|31180701831532000133550030003108421000842114
00070509000291|031087801      |O|310878         |20180905|0|00000019560|        |00000000000|31180701831532000133550030003108781000878111
10319375000849|028906102      |O|289061         |20180724|0|00000057864|        |00000000000|31180601831532000133550030002890611103061141
10319375000849|030379401      |O|303794         |20180812|0|00000024179|        |00000000000|31180701831532000133550030003037941103794032
00070509001263|031895901      |O|318959         |20180914|0|00000022848|        |00000000000|31180701831532000133550030003189591000959207
10319375001144|031131401      |O|311314         |20180905|0|00000035700|        |00000000000|31180701831532000133550030003113141103314113
00070509000372|031130401      |O|311304         |20180905|0|00000009120|        |00000000000|31180701831532000133550030003113041000304119
10319375000920|030396301      |O|303963         |20180812|0|00000018131|        |00000000000|31180701831532000133550030003039631103963033
03083231001923|032584701      |O|325847         |20180910|0|00000031524|        |00000000000|31180801831532000133550030003258471030847013
00070509001000|029931701      |O|299317         |20180806|0|00000018851|        |00000000000|31180601831532000133550030002993171000317277
10319375000253|031729001      |O|317290         |20180913|0|00000065746|        |00000000000|31180701831532000133550030003172901103290188
10319375001497|031052402      |O|310524         |20180905|0|00000010440|        |00000000000|31180701831532000133550030003105241103524102
07399636000288|032605002      |O|326050         |20180926|0|00000284550|        |00000000000|31180801831532000133550030003260501073050016
00070509001000|032633801      |O|326338         |20180926|0|00000284550|        |00000000000|31180801831532000133550030003263381000338011
10319375001578|031868201      |O|318682         |20180914|0|00000179568|        |00000000000|31180701831532000133550030003186821103682200
10319375000920|031124901      |O|311249         |20180905|0|00000165207|        |00000000000|31180701831532000133550030003112491103249117
00070509001182|031944801      |O|319448         |20180917|0|00000043164|        |00000000000|31180701831532000133550030003194481000448230
10319375000920|029015401      |O|290154         |20180810|0|00000080499|        |00000000000|31180601831532000133550030002901541103154151
10319375000504|030379901      |O|303799         |20180731|0|00000044431|        |00000000000|31180701831532000133550030003037991103799030
10319375000334|030379602      |O|303796         |20180731|0|00000193304|        |00000000000|31180701831532000133550030003037961103796030
00070509000534|029796401      |O|297964         |20180724|0|00000087503|        |00000000000|31180601831532000133550030002979641000964268
00070509001859|029806101      |O|298061         |20180724|0|00000034662|        |00000000000|31180601831532000133550030002980611000061261
10319375000768|029858502      |O|298585         |20180724|0|00000120124|        |00000000000|31180601831532000133550030002985851103585262
00070509003207|028729301      |O|287293         |20180808|0|00000065835|        |00000000000|31180601831532000133550030002872931000293134
00070509003045|028791402      |O|287914         |20180808|0|00000018840|        |00000000000|31180601831532000133550030002879141000914133
00070509002901|032545601      |O|325456         |20180925|0|00000005496|        |00000000000|31180701831532000133550030003254561000456311
00070509000453|032585101      |O|325851         |20180926|0|00000199185|        |00000000000|31180801831532000133550030003258511000851015
10319375000849|032586201      |O|325862         |20180926|0|00000006468|        |00000000000|31180801831532000133550030003258621103862013
00070509001506|030932602      |O|309326         |20180807|0|00000069858|        |00000000000|31180701831532000133550030003093261000326104
07399636000288|030480201      |O|304802         |20180829|0|00000085907|        |00000000000|31180701831532000133550030003048021073802049
00070509000968|029836101      |O|298361         |20180724|0|00000087990|        |00000000000|31180601831532000133550030002983611000361261
10319375001225|031519101      |O|315191         |20180911|0|00000148059|        |00000000000|31180701831532000133550030003151911103191174
00070509002901|031523301      |O|315233         |20180911|0|00000029748|        |00000000000|31180701831532000133550030003152331000233178
00070509001000|031697001      |O|316970         |20180912|0|00000178679|        |00000000000|31180701831532000133550030003169701000970187
10319375000253|031729101      |O|317291         |20180913|0|00000090305|        |00000000000|31180701831532000133550030003172911103291181
00070509001859|032420202      |O|324202         |20180924|0|00000006972|        |00000000000|31180701831532000133550030003242021000202305
00070509003398|028732501      |O|287325         |20180808|0|00000064386|        |00000000000|31180601831532000133550030002873251000325139
10319375000768|028705501      |O|287055         |20180808|0|00000083726|        |00000000000|31180601831532000133550030002870551103055137
00070509002235|032549001      |O|325490         |20180925|0|00000006468|        |00000000000|31180701831532000133550030003254901000490317
10319375000253|032673202      |O|326732         |20180927|0|00000006468|        |00000000000|31180801831532000133550030003267321103732020
00070509000291|031086801      |O|310868         |20180905|0|00000151344|        |00000000000|31180701831532000133550030003108681000868110
00070509001697|031127301      |O|311273         |20180905|0|00000032267|        |00000000000|31180701831532000133550030003112731000273118
00070509003045|032435701      |O|324357         |20180925|0|00000029064|        |00000000000|31180701831532000133550030003243571000357302
00070509002073|029805801      |O|298058         |20180724|0|00000017754|        |00000000000|31180601831532000133550030002980581000058265
00070509002740|029845801      |O|298458         |20180724|0|00000087990|        |00000000000|31180601831532000133550030002984581000458265
00070509001859|031650501      |O|316505         |20180912|0|00000006972|        |00000000000|31180701831532000133550030003165051000505182
10319375001144|028728801      |O|287288         |20180808|0|00000144945|        |00000000000|31180601831532000133550030002872881103288133
10319375000849|028778501      |O|287785         |20180808|0|00000161049|        |00000000000|31180601831532000133550030002877851103785132
00070509002669|032507801      |O|325078         |20180925|0|00000016044|        |00000000000|31180701831532000133550030003250781000078312
00070509002405|032548901      |O|325489         |20180925|0|00000006468|        |00000000000|31180701831532000133550030003254891000489318
00070509001506|029804901      |O|298049         |20180724|0|00000079135|        |00000000000|31180601831532000133550030002980491000049267
14863818000142|43915/C050     |V|43915          |20180821|0|00000048177|        |00000000000|                                            
57353620625   |539064         |V|539064         |20180720|0|00000001052|        |00000000000|                                            
96159839691   |539305         |V|539305         |20180820|0|00000017460|        |00000000000|                                            
02041040000107|22557/C373     |V|22557          |20180815|0|00000020328|        |00000000000|                                            
02041040000107|22557/C374     |V|22557          |20180822|0|00000014495|        |00000000000|                                            
18044855000180|40405/C017     |V|40405          |20180817|0|00000086891|        |00000000000|                                            
07174204694   |0420           |V|0420           |20180820|0|00000003979|        |00000000000|                                            
21110956000205|060818DENIZIO  |V|060818DENIZIO  |20180905|0|00000012086|        |00000000000|                                            
21110956000205|060818SEBASTIAO|V|060818SEBASTIAO|20180905|0|00000001605|        |00000000000|                                            
21110956000205|060818RONALDO  |V|060818RONALDO  |20180905|0|00000011834|        |00000000000|                                            
21110956000205|010818VINICIUS |V|010818VINICIUS |20180805|0|00000001000|        |00000000000|                                            
21110956000205|010818KLEITON  |V|010818KLEITON  |20180905|0|00000001700|        |00000000000|                                            
20512455000101|22935/C282     |V|22935          |20180821|0|00000024165|        |00000000000|                                            
21110956000205|010818ELIAS    |V|010818ELIAS    |20180805|0|00000004663|        |00000000000|                                            
21110956000205|2601-16LEANDRO |V|2601-16LEANDRO |20190525|0|00000015000|        |00000000000|                                            
21110956000205|2601-8LEANDRO  |V|2601-8LEANDRO  |20180925|0|00000015000|        |00000000000|                                            
21110956000205|2601-9LEANDRO  |V|2601-9LENADRO  |20181025|0|00000015000|        |00000000000|                                            
21110956000205|2601-17LEANDRO |V|2601-17LEANDRO |20190625|0|00000019111|        |00000000000|                                            
