000002094|00000004665|00000000000
000002096|00000002630|00000168000
000002100|00000004665|00000324000
000002101|00000005475|00000082000
000002120|00000002936|00000405000
000002121|00000002107|00000003000
000002122|00000002107|00000041000
000002135|00000002936|00000513000
000002138|00000002936|00000513000
000002144|00000011991|00000022000
000002145|00000004777|00000000000
000002150|00000002630|00010987000
000002152|00000002630|00000000000
000002153|00000002630|00000004000
000002155|00000002630|00015713000
000002157|00000002982|00000000000
000002158|00000002630|00003258000
000002160|00000003016|00000000000
000002162|00000003111|00000060000
000002163|00000003111|00000002000
000002171|00000004092|00000-43000
000002181|00000003543|00000000000
000002182|00000004665|00000774000
000002183|00000002461|00000013000
000002184|00000003543|00000000000
000002185|00000002461|00000002000
000002186|00000003543|00000000000
000002192|00000005475|00000156000
000002195|00000003803|00000007000
000002196|00000003803|00000017000
000002197|00000003803|00000000000
000002198|00000003511|00000000000
000002207|00000007199|00000000000
000002210|00000002461|00000024000
000002227|00000004586|00000000000
000002228|00000004586|00000072000
000002235|00000005475|00000000000
000002236|00000005475|00000001000
000002237|00000005475|00000132000
000002238|00000005475|00000000000
000002245|00000003016|00000000000
000002246|00000003016|00000000000
000002247|00000003016|00000048000
000002249|00000003016|00000000000
000002280|00000004665|00000000000
000002281|00000005771|00000084000
000002282|00000005771|00000000000
000002451|00000000295|00000471000
000002490|00000000135|00000006000
000002491|00000000135|00000000000
000002720|00000003361|00000000000
000002721|00000003361|00000000000
000002731|00000006446|00000000000
000002734|00000000293|00000000000
000002738|00000000293|00000000000
000002739|00000000293|00000000000
000002740|00000008057|00000000000
000002771|00000000805|00000000000
000002790|00000000485|00000000000
000002791|00000001169|00000000000
000002792|00000001169|00000000000
000002793|00000001169|00000000000
000002794|00000001169|00000000000
000002795|00000001169|00000000000
000002796|00000001169|00000000000
000002797|00000001169|00000000000
000002798|00000001169|00000000000
000002810|00000000293|00000000000
000002811|00000000293|00000000000
000002812|00000000293|00000000000
000002813|00000000293|00000000000
000002814|00000000293|00000000000
000002816|00000000293|00000000000
000003052|00000004092|00000847000
000003054|00000004092|00001770000
000003095|00000004072|00012826000
000003097|00000002035|00000000000
000003099|00000002035|00000601000
000003100|00000005143|00000731000
000003110|00000002785|00015422000
000003111|00000002785|00001240000
000003112|00000002785|00001695000
000003114|00000002785|00002103000
000003140|00000003755|00000005000
000003600|00000000380|00000001000
000003601|00000000380|00000002000
000003602|00000000380|00000000000
000003603|00000000831|00000000000
000003604|00000000831|00000160000
000003605|00000000831|00000048000
000003606|00000000831|00000004000
000003607|00000000831|00000000000
000003615|00000000380|00000000000
000003616|00000000380|00000034000
000003635|00000000461|00000000000
000003637|00000000461|00000000000
000003638|00000000461|00000000000
000003639|00000000461|00000000000
000003640|00000000461|00000000000
000003641|00000000461|00000000000
000003642|00000000461|00000000000
000003643|00000000461|00000000000
000003644|00000000461|00000000000
000003667|00000000689|00000003000
000003668|00000001231|00000000000
000003669|00000001231|00000000000
000003670|00000000689|000000-6000
000003673|00000000495|00000000000
000003674|00000000490|00000004000
000003676|00000000575|00000001000
000003677|00000000515|00000000000
000003678|00000000689|00000000000
000003679|00000001234|00000000000
000003680|00000000691|00000000000
000003681|00000000305|00000000000
000003702|00000003165|00000-48000
000003703|00000004737|00000000000
000003705|00000000867|000000-5000
000003707|00000004738|00000000000
000003709|00000000867|00000013000
000003721|00000000834|00000000000
000003722|00000004537|00000000000
000003723|00000004072|00000000000
000003734|00000002113|00000000000
000003737|00000003425|000000-2000
000003738|00000007318|00000000000
000003739|00000003425|000000-1000
000003740|00000007318|00000001000
000003773|00000003732|00000000000
000003777|00000007208|00000000000
000003778|00000002475|00000000000
000003783|00000000867|00000000000
000003787|00000002301|00000000000
000003788|00000002301|00000104000
000004300|00000003826|00001168000
000004301|00000003826|00000929000
000004302|00000003826|00001035000
000004304|00000003826|00001355000
000004306|00000003826|00000468000
000004307|00000003826|00000221000
000004308|00000003826|00000644000
000004309|00000003826|00000172000
000004322|00000003826|00000143000
000004324|00000003826|00000252000
000004340|00000001238|00004356000
000004341|00000001238|00003006000
000004342|00000001238|00003452000
000004344|00000001238|00005580000
000004362|00000001238|00000520000
000004364|00000001305|00000000000
000004384|00000002561|00002417000
000004388|00000002561|00001161000
000004392|00000002573|00001113000
000004393|00000002561|00001223000
000005000|00000181820|00000001000
000005001|00000090910|00000000000
000005002|00000181820|00000002000
000005003|00000181820|00000000000
000005016|00000136365|00000000000
000005021|00000000909|00000000000
000005030|00000289094|000000-2000
000005700|00000000788|00000000000
000005720|00000000915|00000000000
000005740|00000000915|00000000000
000005768|00000001340|00000000000
000005770|00000000915|00000000000
000005785|00000001340|00000000000
000005786|00000001473|00000000000
000006500|00000000360|00000000000
000006502|00000000386|00000182000
000006503|00000000386|00000114000
000006505|00000000386|00000223000
000006506|00000000386|00002093000
000006508|00000000386|00000891000
000006543|00000000356|00000000000
000006560|00000000225|00001060000
000006561|00000000225|00001011000
000006562|00000000870|00000063000
000006601|00000002110|00000022000
000006602|00000002073|00000707000
000006605|00000002073|00001913000
000006607|00000002073|00000214000
000006608|00000002110|00000050000
000006609|00000002110|00000063000
000006610|00000002110|00000066000
000006612|00000002110|00000078000
000006613|00000002073|00002502000
000006615|00000002073|00000352000
000006618|00000002110|00000031000
000006628|00000002073|00000681000
000006629|00000002073|00000751000
000006630|00000002073|00000470000
000006633|00000001790|00000018000
000006634|00000000898|00000161000
000006636|00000006743|00000431000
000006637|00000006743|00000384000
000006641|00000001445|00000148000
000006642|00000001445|00000125000
000006645|00000001445|00000049000
000006646|00000001445|00000002000
000006647|00000002073|00000000000
000006651|00000005955|00000332000
000006652|00000001325|00000046000
000006654|00000003015|00000083000
000006655|00000002058|00000020000
000006656|00000002088|00000000000
000006657|00000001790|00000041000
000006658|00000001790|00000052000
000006685|00000002333|00000331000
000006686|00000001950|00000301000
000006687|00000001950|00000411000
000006688|00000001495|00000760000
000006689|00000001991|00000001000
000006703|00000001798|00000194000
000006705|00000001985|00000458000
000006708|00000001747|00000572000
000006716|00000000376|00000000000
000006718|00000001985|00000129000
000006719|00000002043|00000000000
000006720|00000001985|00000099000
000006721|00000001747|00000113000
000006722|00000001985|00000114000
000006800|00000004855|00000019000
000006801|00000002062|00000000000
000006808|00000008633|00000000000
000006900|00000003796|00000260000
000006903|00000002405|00000101000
000006904|00000000849|00001285000
000006905|00000003796|00000330000
000006906|00000001348|00000562000
000006907|00000000898|00000262000
000006910|00000003796|00000672000
000006911|00000001348|00000499000
000006915|00000000898|00000181000
000006917|00000003480|00000110000
000006922|00000003796|00000162000
000006924|00000001375|00000711000
000006925|00000001375|00001440000
000006926|00000001375|00002654000
000006933|00000002073|00000344000
000006938|00000001375|00000654000
000006939|00000001375|00000559000
000006942|00000001194|00000104000
000006943|00000003796|00000002000
000006944|00000001374|00000434000
000006945|00000001375|00000364000
000006946|00000003729|00000001000
000006947|00000000870|00000000000
000006998|00000017990|00000233000
000007750|00000000895|00000570000
000007751|00000000895|00000105000
000007752|00000000895|00000175000
000007753|00000000895|00000156000
000007754|00000000895|00000229000
000007755|00000000895|00000000000
000007756|00000000895|00000219000
000007757|00000000895|00000012000
000007758|00000000895|00000198000
000007759|00000000895|00000379000
000007777|00000125456|000000-1000
000008002|00000000893|00000000000
000008666|00000000809|000000-6000
000008667|00000000809|00000077000
000008668|00000000809|00000-15000
000008669|00000000809|00000-25000
000008888|00000000091|00000000000
000008895|00000000455|00000108000
000008896|00000004534|00002399000
000008897|00000004963|00000385000
000008898|00000005391|00001848000
000008899|00000005391|00004686000
000008911|00000004612|00000000000
000008925|00000004259|00004804000
000008926|00000004925|00000907000
000008927|00000004925|00000716000
000008928|00000004925|00001421000
000008929|00000005354|00001459000
000008930|00000005742|00001166000
000008940|00000005354|00001071000
000008941|00000005354|00000924000
000008942|00000004846|00000486000
000008943|00000005203|00000616000
000008949|00000005016|00000156000
000008950|00000005016|00000190000
000008951|00000006179|00000000000
000008955|00000006767|00000641000
000008956|00000009352|00000544000
000008960|00000003585|00001497000
000008961|00000003823|00000660000
000009215|00000003784|00000018000
000009216|00000003784|00000009000
000009217|00000003794|00000000000
000009225|00000004403|00000000000
000009226|00000004403|00000009000
000009227|00000004420|00000000000
000009235|00000002252|00000000000
000009236|00000002252|00000000000
000009237|00000002254|00000000000
000009238|00000002252|00000003000
000009239|00000002252|0000-144000
000009245|00000002371|00000128000
000009246|00000002371|00000302000
000009247|00000002382|00000136000
000009255|00000003013|00000002000
000009256|00000003013|00000000000
000009257|00000003019|00000000000
000009265|00000003116|00000000000
000009266|00000003116|00000144000
000009267|00000003124|00000087000
000009275|00000002276|00000450000
000009276|00000002276|00000240000
000009277|00000002276|00000209000
000009278|00000002276|00000054000
000009279|00000002276|00000024000
000009285|00000002400|00000264000
000011002|00000000172|00000003000
000011017|00000001659|00000000000
000011018|00000001736|00000000000
000011019|00000001736|00000048000
000011025|00000004218|00000006000
000011026|00000004218|00000000000
000011027|00000004295|00000004000
000011028|00000004295|00000000000
000011125|00000000180|00000000000
000011126|00000000180|00000000000
000011127|00000000180|00000000000
000011135|00000001564|00000000000
000011139|00000018837|00000000000
000011140|00000001284|00000000000
000011142|00000001471|00000000000
000011150|00000001538|00000000000
000011152|00000006973|00000000000
000011153|00000004635|00000000000
000011170|00000000456|00000000000
000011171|00000000456|00000278000
000011172|00000000456|00000000000
000011173|00000000456|00000000000
000011175|00000011310|00000000000
000011176|00000000456|00000000000
000011177|00000001284|00000000000
000011180|00000000171|00000366000
000011181|00000000171|00000432000
000011182|00000000171|00000000000
000011183|00000000171|00000000000
000011188|00000001035|00000000000
000011189|00000001748|000000-1000
000011190|00000000250|00000000000
000011191|00000008037|00000000000
000011193|00000012749|00000000000
000011195|00000005601|00000000000
000011196|00000005601|00000007000
000011198|00000001035|00000011000
000011199|00000001748|00000000000
000011201|00000008370|00000064000
000011202|00000012749|00000000000
000011207|00000001118|00000211000
000011209|00000000250|00000000000
000011211|00000005931|00000000000
000011213|00000014513|00000001000
000011216|00000002463|00000003000
000011218|00000010227|00000000000
000011221|00000005931|00000000000
000011222|00000001118|00000000000
000011225|00000000560|00000000000
000011228|00000008370|00000006000
000011229|00000001205|00000000000
000011230|00000001909|00000000000
000011231|00000012060|00000000000
000011235|00000001500|00000000000
000011237|00000001300|00000000000
000011239|00000000418|00000005000
000011240|00000000418|00000125000
000011245|00000001076|00000000000
000011250|00000000874|00000000000
000011251|00000001424|00000000000
000011253|00000005430|00000000000
000011260|00000008782|00000000000
000011261|00000000956|00000004000
000011262|00000001506|00000000000
000011263|00000004185|00000000000
000011264|00000006834|00000000000
000011267|00000010743|00000000000
000011268|00000000956|00000000000
000011269|00000001506|00000040000
000011270|00000004185|00000000000
000011271|00000004138|00000000000
000011273|00000010743|00000000000
000011274|00000005039|00000000000
000011280|00000006834|00000000000
000011295|00000002813|00000010000
000011296|00000005026|00000000000
000011400|00000000149|00000129000
000011401|00000000149|00000159000
000011402|00000000149|00000000000
000011410|00000001175|00000000000
000011411|00000001175|00000000000
000011412|00000001214|00000000000
000011413|00000001214|00000000000
000011415|00000001214|00000000000
000011417|00000001214|00000000000
000011421|00000002714|00000000000
000011422|00000002636|00000013000
000011423|00000002636|00000012000
000011424|00000002714|00000000000
000011425|00000002714|00000000000
000011427|00000002714|00000000000
000011480|00000000163|00000000000
000011481|00000000163|00000000000
000011482|00000000163|00000000000
000011483|00000000163|00000000000
000011490|00000001670|00000000000
000011498|00000001670|00000000000
000011499|00000003997|00000000000
000011500|00000011906|00000000000
000011505|00000001670|00000000000
000011507|00000011346|00000000000
000011515|00000001670|00000000000
000011520|00000000456|00000012000
000011521|00000000456|00000000000
000011522|00000000456|00000000000
000011523|00000000456|00000000000
000011524|00000000456|00000000000
000011529|00000000142|00000023000
000011530|00000000148|00000000000
000011532|00000000148|00000000000
000011535|00000000148|00000000000
000011536|00000001531|00000000000
000011537|00000001015|00000000000
000011538|00000000148|00000000000
000011540|00000001365|00000000000
000011541|00000002326|00000000000
000011542|00000008315|00000000000
000011543|00000019985|00000000000
000011544|00000001365|00000000000
000011545|00000002326|00000000000
000011546|00000008315|00000007000
000011547|00000019985|00000000000
000011548|00000000142|00000126000
000011550|00000001365|00000000000
000011551|00000002326|00000048000
000011552|00000008315|00000000000
000011553|00000019985|00000000000
000011560|00000001365|00000002000
000011561|00000002380|00000000000
000011562|00000008315|00000000000
000011563|00000019985|00000000000
000011568|00000000418|00000000000
000011569|00000000418|00000000000
000011572|00000012639|00000003000
000011575|00000001761|00000000000
000011600|00000000479|00000000000
000011601|00000000627|00000000000
000011610|00000000756|00000059000
000011650|00000002625|00000000000
000011651|00000001366|00000000000
000011652|00000013276|00000000000
000011660|00000002625|00000000000
000011661|00000001366|00000173000
000011662|00000007992|00000000000
000011663|00000013276|00000000000
000011670|00000002707|00000000000
000011671|00000001448|00000129000
000011672|00000008487|00000000000
000011673|00000000348|00000000000
000011674|00000000348|00000000000
000012200|00000000342|00000132000
000012201|00000000342|00000180000
000012202|00000000342|00000073000
000012203|00000000342|00003213000
000012204|00000000342|00000033000
000012205|00000000342|00000108000
000012206|00000000342|00000105000
000012207|00000000342|00001506000
000012208|00000000342|00005487000
000012209|00000000342|00006149000
000012212|00000000311|00002196000
000012300|00000000342|00000222000
000012301|00000000342|00000288000
000012302|00000000342|00000006000
000012340|00000000342|00000311000
000012343|00000000342|00000291000
000012400|00000000342|00002363000
000012405|00000000342|00005264000
000012450|00000000342|00000402000
000012451|00000000342|00000420000
000012896|00000007304|00000000000
000013000|00000000490|00001694000
000013002|00000000503|00001431000
000013003|00000000147|00000000000
000013019|00000000312|00003675000
000013020|00000000312|00003721000
000013023|00000000395|00053906000
000013026|00000000572|00008265000
000013032|00000000407|00000417000
000013033|00000000245|00000887000
000013034|00000000907|00000183000
000013035|00000000203|00012583000
000013036|00000000203|00014911000
000013041|00000000541|00001071000
000013042|00000000541|00002526000
000013043|00000000591|00007674000
000013044|00000000377|00000805000
000013045|00000000591|00000304000
000013046|00000000377|00000352000
000013051|00000000524|00000007000
000013052|00000000541|00000219000
000013053|00000001021|00000000000
000013062|00000000290|00000000000
000013063|00000001055|00000001000
000013064|00000000279|00000011000
000013085|00000000328|00002616000
000013090|00000000148|00000000000
000013091|00000000381|00016855000
000013098|00000000362|00000162000
000013105|00000000640|000000-6000
000013107|00000000640|00000648000
000013108|00000000819|00002545000
000013109|00000000640|00000391000
000013112|00000000640|00000000000
000013113|00000000190|00000000000
000013114|00000000190|00000381000
000013115|00000000190|00000630000
000013117|00000000819|00002517000
000013118|00000000190|00000321000
000013119|00000000640|00000327000
000013120|00000000640|00000482000
000013124|00000000190|00000602000
000013125|00000000190|00000000000
000013126|00000000190|00000917000
000013127|00000000330|00000000000
000013128|00000000190|00000812000
000013130|00000000640|00000000000
000013131|00000000190|00000000000
000013132|00000000190|00000000000
000013133|00000000607|00000000000
000013135|00000000167|00003588000
000013136|00000000167|00002018000
000013137|00000000776|00000058000
000013138|00000000776|00000162000
000013140|00000000190|00000545000
000013151|00000000233|00000004000
000013152|00000000210|00001396000
000013154|00000000210|00000908000
000013156|00000000210|00002133000
000013157|00000000210|00000480000
000013170|00000000502|00036988000
000013171|00000000502|00004163000
000013172|00000000560|00000000000
000013173|00000001028|00000000000
000013174|00000001028|00000000000
000013175|00000000381|00002789000
000013180|00000000923|00000014000
000013181|00000000237|00000804000
000013182|00000000545|00001707000
000013183|00000000568|00000720000
000013195|00000000545|00002695000
000013196|00000000233|00000000000
000013197|00000000626|00000000000
000013198|00000000626|00000000000
000013200|00000000545|00000823000
000013201|00000001031|00000028000
000013202|00000000266|00001196000
000013204|00000000266|00000544000
000013205|00000000607|00000239000
000013211|00000000555|00000000000
000013212|00000000434|00000405000
000013213|00000000550|00008820000
000013214|00000000934|00000168000
000014000|00000000294|00000008000
000014001|00000000206|00000005000
000014002|00000000367|00000100000
000014003|00000000367|00000005000
000014004|00000000367|00000053000
000014005|00000000316|00000009000
000014006|00000000270|00000127000
000014007|00000000172|00000000000
000014008|00000000067|00000000000
000014010|00000000357|00000000000
000014011|00000000193|00000004000
000014012|00000000180|00000-36000
000014013|00000000177|00000001000
000014014|00000000641|00000000000
000014015|00000000322|00000-10000
000014016|00000001146|00000085000
000014017|00000000631|00000001000
000014018|00000000281|00000005000
000014019|00000000084|00000094000
000014021|00000000410|00000191000
000014022|00000000169|00000000000
000014023|00000000299|00000410000
000014024|00000000186|00000007000
000014026|00000000330|00000000000
000014027|00000000295|00000990000
000014040|00000000652|00000051000
000014041|00000000652|00000000000
000014042|00000000652|00000000000
000014043|00000000734|00000006000
000014044|00000000734|00000067000
000014060|00000001112|00000002000
000014061|00000000456|00000029000
000014062|00000000454|00000085000
000014063|00000000455|00000009000
000014064|00000000459|00000000000
000014065|00000000954|00000000000
000014075|00000000458|00000000000
000014080|00000000349|00000012000
000014081|00000000159|00003364000
000014084|00000000712|00000030000
000014085|00000000581|00000018000
000014086|00000000495|00000000000
000014087|00000000349|00000000000
000014090|00000000360|00000305000
000014098|00000000684|00000029000
000014105|00000000148|000000-1000
000014106|00000000355|00000096000
000014115|00000000277|00000049000
000014130|00000000209|00000048000
000014131|00000000356|00000024000
000014146|00000000671|00000000000
000014150|00000000988|00000001000
000014157|00000000835|00000000000
000014161|00000000605|00000012000
000014170|00000000529|00000060000
000014180|00000001451|00000009000
000014190|00000001225|00000012000
000030142|00000509551|00000000000
000030143|00000536824|00000000000
000030156|00000001364|00035321000
000030166|00000003924|00052325000
000030167|00000190911|00000001000
000030173|00000000282|00000046000
000030175|00000022727|000000-1000
000030181|00000004665|00000204000
000030182|00008090990|00000000000
000030183|00000181820|00000022000
000030184|00000009091|00000000000
000030185|00000221820|00000003000
000030188|00000122728|000000-1000
000030189|00000503732|00000000000
000030190|00000015000|00000000000
000030191|00000009091|000000-2000
000030192|00000036364|000000-1000
000030193|00000567460|00000000000
000030194|00000035546|000000-1000
000030195|00000032674|000000-5000
000030201|00000002727|00000017000
000030202|00000045664|00000002000
000030203|00000001445|00000000000
000030204|00000010576|000000-1000
000030205|00000000061|00000800000
000030215|00000020000|000000-1000
000030216|00000000018|000-1080000
000030217|00000000030|0000-120000
000030218|00000009546|00000018000
000030219|00000000009|00000000000
000030220|00000003961|00000016000
000030221|00000000032|00000900000
000030222|00000001332|00000000000
000030223|00000000012|00000000000
000030224|00000000042|00000000000
000030226|00000061319|00000000000
000030227|00000039091|00000000000
000030228|00000003182|00000000000
000030229|00000002298|00000000000
000030233|00000290912|00000000000
000030234|00000036364|00000000000
000030235|00000036364|00000000000
000030236|00000000182|00000000000
000030237|00000021818|00000000000
000030238|00000097460|00000000000
000030239|00000011302|00000000000
000030240|00000006796|00000000000
000030241|00000013826|00000000000
000030242|00008909180|000000-1000
000030250|00000000455|00000000000
000030251|00000200000|000000-2000
000030252|00000300003|00000000000
000030253|00000272730|00000000000
000030254|00000300003|00000001000
000030256|00000121600|00000000000
000030260|00000000273|00000240000
000030261|00000000909|00000000000
000030262|00000000909|00000001000
000030263|00000000909|00000000000
000030264|00000000909|00000000000
000030265|00000000909|00000000000
000030266|00000000909|00000000000
000030267|00000000909|00000050000
000030268|00000000909|00000008000
000030269|00000059725|00000007000
000030270|00000001818|00000010000
000030271|00000001818|00000050000
000030272|00000090910|00000000000
000030273|00000001364|00000016000
000030274|00000000909|00000010000
000030275|00000001818|00000017000
000030276|00000000009|00000001000
000030277|00000002727|00000008000
000030278|00000000009|00000226000
000030279|00000000909|00000000000
000030280|00000000909|00000005000
000030281|00000000909|00000003000
000030282|00000000009|00000025000
000030283|00000000909|00000000000
000030284|00000000455|00001597000
000030285|00000227275|00000000000
000030286|00000000909|00000002000
000030287|00000000455|00000000000
000030288|00000000455|000000-1000
000030289|00000000455|00000000000
000030290|00000022273|00000000000
000030291|00000000909|00001250000
000030292|00000000009|00001333000
000030293|00000000020|00000000000
000030294|00000000020|00000000000
000030295|00000000909|00000000000
000030296|00000000909|00000000000
000030297|00000000909|00000000000
000030298|00000000909|00000000000
000030299|00000000909|00000001000
000030302|00000001021|00000000000
000030303|00000000287|00000000000
000030304|00000006164|00000011000
000030305|00000000195|00001520000
000030306|00000000473|00000130000
000030307|00000000055|00000010000
000030308|00000000028|00001500000
000030309|00000000028|00002430000
000030310|00000000027|00001330000
000030311|00000000035|00000088000
000030312|00000000216|00000016000
000030313|00000000271|00000031000
000030314|00000000050|00000061000
000030315|00000000227|00002470000
000030316|00000000407|00000015000
000030317|00000000044|00000476000
000030318|00000000010|00000238000
000030319|00000000044|00000238000
000030320|00000000227|00000404000
000030321|00000000044|00000387000
000030322|00000000044|00000360000
000030324|00000000227|00000084000
000030325|00000000010|00001071000
000030326|00000000044|00002303000
000030327|00000000050|00000609000
000030328|00000000227|00000086000
000030329|00000000407|00000044000
000030330|00000000013|00000238000
000030331|00000000044|00001164000
000030332|00000000010|00000476000
000030333|00000000044|00000476000
000030334|00000000010|00005716000
000030335|00000000044|00006790000
000030336|00000000009|00000363000
000030337|00000000009|00000385000
000030338|00000000010|00000475000
000030339|00000000436|00000207000
000030340|00000000009|00000000000
000030342|00000000045|00000100000
000030343|00000000045|00000500000
000030344|00000000014|00000010000
000030345|00000000014|00000010000
000030346|00000000014|00000016000
000030347|00000000014|00000005000
000030348|00000000014|00000010000
000030349|00000000014|00000010000
000030350|00000000005|00000050000
000030351|00000000007|00000050000
000030352|00000000007|00000050000
000030353|00000000005|00000050000
000030354|00000000007|00000040000
000030355|00000000007|00000063000
000030356|00000000007|00000005000
000030357|00000000007|00000005000
000030358|00000000007|00000030000
000030359|00000000005|00000100000
000030360|00000000007|00000010000
000030361|00000002955|00000002000
000030362|00000000755|00000002000
000030363|00000000041|00000100000
000030364|00000001364|00000100000
000030365|00000007182|00000005000
000030366|00000007182|00000005000
000030367|00000000208|00000047000
000030368|00000000752|00000000000
000030369|00000000044|00001628000
000030370|00000000048|00000471000
000030371|00000000400|00000170000
000030372|00000000453|00000076000
000030373|00000000048|00000065000
000030374|00000000400|00005223000
000030375|00000000446|00000054000
000030376|00000000009|00000080000
000030377|00000000013|00000164000
000030378|00000000455|00000525000
000030379|00000000015|00000150000
000030380|00000000015|00000150000
000030381|00000000015|00000150000
000030382|00000000015|00000145000
000030383|00000000015|00000150000
000030389|00000181820|00000001000
000030390|00000181820|00000000000
000030391|00000318185|00000000000
000030400|00000000003|00000003000
000030401|00000000003|00000357000
000030402|00000000012|00011000000
000030403|00000000012|00000002000
000030404|00000000012|00000375000
000030405|00000000012|00000005000
000030406|00000000044|00001404000
000030407|00000000044|00000400000
000030408|00000000009|00000100000
000030409|00000000055|00000235000
000030410|00000000127|00001310000
000030411|00000000151|00000068000
000030412|00000000327|00000560000
000030413|00000000327|00001310000
000030414|00000003000|00000011000
000030415|00000003000|00000013000
000030416|00000000809|00000000000
000030417|00000000010|00000000000
000030418|00000000005|00000000000
000030419|00000000026|00000000000
000030420|00000000065|00000000000
000030421|00000000234|00000000000
000030422|00000000245|00000000000
000030423|00000000268|00000050000
000030424|00000000441|00000332000
000030425|00000001445|00000000000
000030426|00000001445|00000198000
000030427|00000001445|00000000000
000030428|00000001445|00000000000
000030429|00000003636|00000000000
000030430|00000000268|00000050000
000030431|00000000441|00000025000
000030432|00000016727|00000000000
000030433|00000007536|00000000000
000030434|00000001264|00000069000
000030435|00000002659|00000000000
000030436|00000002362|00000000000
000030437|00000002545|00000000000
000030438|00000000173|00001105000
000030439|00000000173|00001072000
000030440|00000002195|00000003000
000030441|00000000012|00001552000
000030442|00000000045|00001809000
000030443|00000000449|00000360000
000030444|00000000009|00000035000
000030445|00000000344|00000063000
000030446|00000000045|00002443000
000030447|00000000011|00005955000
000030465|00000001698|00000000000
000030466|00000000004|00000000000
000030467|00000000004|00000000000
000030468|00000000004|00000000000
000030469|00000000004|00000000000
000030470|00000000004|00000000000
000030471|00000000004|00000000000
000030472|00000000004|00000048000
000030473|00000000004|00000000000
000030474|00000000067|00000000000
000030475|00000000067|00000000000
000030476|00000000067|00000000000
000030477|00000000067|00000000000
000030478|00000000067|00000000000
000030479|00000000067|00000000000
000030480|00000000029|00000000000
000030481|00000000029|00000000000
000030482|00000000029|00000000000
000030483|00000000029|00000000000
000030484|00000000029|00000000000
000030485|00000000029|00000000000
000030486|00000000036|00001208000
000030487|00000000041|00000004000
000030488|00000000041|00000001000
000030489|00000000036|00000015000
000030490|00000000037|00000000000
